radial_step,angle_deg,gx,gy,gz,bmag
6,288.00,-7.128000,0.196000,1.941000,7.390148
6,289.50,-7.099000,0.060000,1.961000,7.365115
6,291.00,-7.047000,-0.077000,1.942000,7.310096
6,292.50,-6.990000,-0.234000,1.955000,7.262016
6,294.00,-6.943000,-0.356000,1.949000,7.220151
6,295.50,-6.866000,-0.495000,1.936000,7.150879
6,297.00,-6.799000,-0.614000,1.927000,7.093428
6,298.50,-6.713000,-0.732000,1.916000,7.019348
6,300.00,-6.609000,-0.881000,1.903000,6.933718
6,301.50,-6.518000,-0.984000,1.891000,6.857730
6,303.00,-6.395000,-1.125000,1.882000,6.760442
6,304.50,-6.282000,-1.238000,1.859000,6.667237
6,306.00,-6.169000,-1.340000,1.843000,6.576383
6,307.50,-6.020000,-1.453000,1.830000,6.457593
6,309.00,-5.895000,-1.565000,1.804000,6.360398
6,310.50,-5.729000,-1.684000,1.776000,6.229885
6,312.00,-5.588000,-1.767000,1.761000,6.119571
6,313.50,-5.444000,-1.861000,1.723000,6.005763
6,315.00,-5.264000,-1.968000,1.708000,5.873669
6,316.50,-5.100000,-2.057000,1.685000,5.751563
6,318.00,-4.902000,-2.155000,1.655000,5.604699
6,319.50,-4.732000,-2.231000,1.627000,5.478715
6,321.00,-4.519000,-2.327000,1.582000,5.323440
6,322.50,-4.342000,-2.390000,1.553000,5.193927
6,324.00,-4.152000,-2.465000,1.516000,5.060987
6,325.50,-3.917000,-2.555000,1.479000,4.904932
6,327.00,-3.718000,-2.606000,1.449000,4.765959
6,328.50,-3.477000,-2.673000,1.397000,4.602832
6,330.00,-3.274000,-2.747000,1.363000,4.485850
6,331.50,-3.049000,-2.787000,1.327000,4.338744
6,333.00,-2.795000,-2.855000,1.281000,4.195713
6,334.50,-2.567000,-2.901000,1.243000,4.068211
6,336.00,-2.305000,-2.942000,1.186000,3.921095
6,337.50,-2.088000,-2.984000,1.163000,3.823162
6,339.00,-1.790000,-3.027000,1.104000,3.685871
6,340.50,-1.556000,-3.052000,1.061000,3.586302
6,342.00,-1.325000,-3.081000,1.012000,3.503189
6,343.50,-1.012000,-3.118000,0.953000,3.413836
6,345.00,-0.777000,-3.142000,0.910000,3.362141
6,346.50,-0.483000,-3.158000,0.873000,3.311855
6,348.00,-0.243000,-3.176000,0.826000,3.290638
6,349.50,0.018000,-3.179000,0.764000,3.269566
6,351.00,0.339000,-3.178000,0.704000,3.272647
6,352.50,0.604000,-3.180000,0.655000,3.302460
6,354.00,0.843000,-3.187000,0.608000,3.352206
6,355.50,1.085000,-3.179000,0.574000,3.407747
6,357.00,1.342000,-3.164000,0.518000,3.475656
6,358.50,1.660000,-3.144000,0.450000,3.583690
7,0.00,1.913000,-3.124000,0.398000,3.684745
7,1.49,2.165000,-3.105000,0.373000,3.803601
7,2.98,2.418000,-3.078000,0.314000,3.926755
7,4.46,2.645000,-3.052000,0.279000,4.048280
7,5.95,2.977000,-3.015000,0.227000,4.243145
7,7.44,2.986000,-2.977000,0.225000,4.222481
7,8.93,2.918000,-2.972000,0.225000,4.171107
7,10.41,2.913000,-2.978000,0.247000,4.173136
7,11.90,2.899000,-2.979000,0.233000,4.163284
7,13.39,2.932000,-2.978000,0.242000,4.186129
7,14.88,2.919000,-2.970000,0.227000,4.170490
7,16.36,2.920000,-2.975000,0.231000,4.174971
7,17.85,2.927000,-2.978000,0.235000,4.182229
7,19.34,2.917000,-2.973000,0.230000,4.171393
7,20.83,2.925000,-2.967000,0.230000,4.172723
7,22.31,2.915000,-2.980000,0.238000,4.175436
7,23.80,2.919000,-2.977000,0.240000,4.176205
7,25.29,2.925000,-2.968000,0.239000,4.173939
7,26.78,2.921000,-2.978000,0.234000,4.177976
7,28.26,2.919000,-2.968000,0.245000,4.170085
7,29.75,2.920000,-2.968000,0.231000,4.169986
7,31.24,2.917000,-2.975000,0.241000,4.173439
7,32.73,2.918000,-2.978000,0.233000,4.175823
7,34.21,2.916000,-2.970000,0.237000,4.168948
7,35.70,2.912000,-2.973000,0.229000,4.167843
7,37.19,2.916000,-2.972000,0.237000,4.170373
7,38.68,2.922000,-2.966000,0.237000,4.170301
7,40.17,2.914000,-2.973000,0.240000,4.169859
7,41.65,2.916000,-2.964000,0.245000,4.165138
7,43.14,2.922000,-2.972000,0.234000,4.174401
7,44.63,2.919000,-2.967000,0.238000,4.168968
7,46.12,2.917000,-2.967000,0.240000,4.167683
7,47.60,2.917000,-2.973000,0.248000,4.172424
7,49.09,2.912000,-2.978000,0.236000,4.171801
7,50.58,2.917000,-2.969000,0.238000,4.168992
7,52.07,2.916000,-2.967000,0.236000,4.166754
7,53.55,2.918000,-2.972000,0.232000,4.171490
7,55.04,2.910000,-2.972000,0.232000,4.165898
7,56.53,2.910000,-2.968000,0.230000,4.162935
7,58.02,2.915000,-2.970000,0.230000,4.167856
7,59.50,2.865000,-2.941000,0.241000,4.112881
7,60.99,2.829000,-2.879000,0.214000,4.041989
7,62.48,2.813000,-2.820000,0.214000,3.988880
7,63.97,2.797000,-2.749000,0.205000,3.927115
7,65.45,2.771000,-2.733000,0.207000,3.897509
7,66.94,2.769000,-2.743000,0.193000,3.902391
7,68.43,2.768000,-2.739000,0.211000,3.899803
7,69.92,2.776000,-2.732000,0.200000,3.900000
7,71.40,2.766000,-2.735000,0.194000,3.894691
7,72.89,2.778000,-2.732000,0.205000,3.901683
7,74.38,2.772000,-2.732000,0.206000,3.897466
7,75.87,2.771000,-2.735000,0.199000,3.898495
7,77.36,2.781000,-2.733000,0.203000,3.904415
7,78.84,2.775000,-2.733000,0.194000,3.899686
7,80.33,2.773000,-2.739000,0.201000,3.902826
7,81.82,2.774000,-2.736000,0.193000,3.901028
7,83.31,2.774000,-2.739000,0.197000,3.903333
7,84.79,2.775000,-2.734000,0.195000,3.900437
7,86.28,2.776000,-2.733000,0.205000,3.900960
7,87.77,2.779000,-2.736000,0.204000,3.905144
7,89.26,2.771000,-2.738000,0.197000,3.900499
7,90.74,2.756000,-2.706000,0.164000,3.865859
7,92.23,2.913000,-2.763000,0.195000,4.019672
7,93.72,3.106000,-2.703000,0.128000,4.119445
7,95.21,3.073000,-2.701000,0.122000,4.093118
7,96.69,3.074000,-2.691000,0.121000,4.087248
7,98.18,3.058000,-2.687000,0.094000,4.071875
7,99.67,3.115000,-2.696000,0.103000,4.120953
7,101.16,3.516000,-2.640000,0.041000,4.396992
7,102.64,3.874000,-2.551000,-0.023000,4.638535
7,104.13,4.086000,-2.501000,-0.065000,4.791098
7,105.62,4.304000,-2.449000,-0.104000,4.953063
7,107.11,4.490000,-2.389000,-0.173000,5.088944
7,108.60,4.680000,-2.348000,-0.167000,5.238644
7,110.08,4.898000,-2.270000,-0.228000,5.403266
7,111.57,5.072000,-2.214000,-0.262000,5.540363
7,113.06,5.305000,-2.122000,-0.327000,5.723010
7,114.55,5.491000,-2.041000,-0.360000,5.869102
7,116.03,5.674000,-1.961000,-0.392000,6.016100
7,117.52,5.900000,-1.877000,-0.449000,6.207635
7,119.01,6.084000,-1.786000,-0.477000,6.358646
7,120.50,6.297000,-1.670000,-0.545000,6.537441
7,121.98,6.456000,-1.589000,-0.572000,6.673233
7,123.47,6.658000,-1.468000,-0.602000,6.844442
7,124.96,6.803000,-1.369000,-0.645000,6.969289
7,126.45,6.961000,-1.257000,-0.678000,7.106001
7,127.93,7.139000,-1.126000,-0.724000,7.263427
7,129.42,7.262000,-1.026000,-0.746000,7.371963
7,130.91,7.433000,-0.885000,-0.791000,7.527177
7,132.40,7.566000,-0.767000,-0.824000,7.649289
7,133.88,7.689000,-0.649000,-0.854000,7.763455
7,135.37,7.829000,-0.469000,-0.886000,7.892921
7,136.86,7.938000,-0.356000,-0.909000,7.997804
7,138.35,8.062000,-0.197000,-0.950000,8.120170
7,139.83,8.147000,-0.060000,-0.963000,8.203937
7,141.32,8.227000,0.075000,-0.996000,8.287410
7,142.81,8.321000,0.261000,-1.028000,8.388322
7,144.30,8.384000,0.401000,-1.036000,8.457278
7,145.79,8.442000,0.532000,-1.051000,8.523790
7,147.27,8.485000,0.687000,-1.073000,8.580124
7,148.76,8.535000,0.866000,-1.091000,8.647917
7,150.25,8.552000,1.014000,-1.102000,8.682126
7,151.74,8.576000,1.161000,-1.109000,8.724997
7,153.22,8.580000,1.300000,-1.114000,8.749137
7,154.71,8.577000,1.444000,-1.121000,8.769647
7,156.20,8.553000,1.627000,-1.132000,8.779656
7,157.69,8.532000,1.768000,-1.128000,8.785968
7,159.17,8.503000,1.918000,-1.124000,8.788806
7,160.66,8.457000,2.062000,-1.124000,8.777019
7,162.15,8.409000,2.197000,-1.118000,8.762877
7,163.64,8.334000,2.366000,-1.114000,8.734673
7,165.12,8.261000,2.518000,-1.102000,8.706253
7,166.61,8.181000,2.642000,-1.101000,8.667244
7,168.10,8.097000,2.777000,-1.082000,8.628086
7,169.59,7.999000,2.905000,-1.061000,8.576057
7,171.07,7.850000,3.068000,-1.058000,8.494380
7,172.56,7.741000,3.194000,-1.024000,8.436427
7,174.05,7.612000,3.312000,-1.004000,8.361812
7,175.54,7.489000,3.429000,-0.992000,8.296218
7,177.02,7.350000,3.546000,-0.965000,8.217533
7,178.51,7.157000,3.678000,-0.932000,8.100553
7,180.00,6.999000,3.788000,-0.908000,8.009957
7,181.49,6.824000,3.896000,-0.868000,7.905645
7,182.98,6.655000,3.991000,-0.845000,7.805840
7,184.46,6.477000,4.081000,-0.811000,7.698299
7,185.95,6.244000,4.186000,-0.776000,7.557269
7,187.44,6.047000,4.281000,-0.729000,7.444771
7,188.93,5.832000,4.373000,-0.696000,7.322552
7,190.41,5.618000,4.445000,-0.665000,7.194593
7,191.90,5.393000,4.512000,-0.622000,7.059000
7,193.39,5.116000,4.585000,-0.582000,6.894520
7,194.88,4.889000,4.652000,-0.535000,6.769760
7,196.36,4.658000,4.709000,-0.494000,6.641964
7,197.85,4.417000,4.767000,-0.458000,6.514902
7,199.34,4.164000,4.804000,-0.409000,6.370604
7,200.83,3.858000,4.858000,-0.347000,6.213271
7,202.31,3.614000,4.896000,-0.306000,6.093066
7,203.80,3.362000,4.926000,-0.261000,5.969643
7,205.29,3.110000,4.945000,-0.214000,5.845590
7,206.78,2.854000,4.968000,-0.176000,5.732130
7,208.26,2.530000,4.989000,-0.111000,5.594939
7,209.75,2.256000,5.005000,-0.065000,5.490336
7,211.24,1.989000,5.004000,-0.014000,5.384824
7,212.73,1.726000,5.005000,0.032000,5.294348
7,214.21,1.466000,5.003000,0.087000,5.214090
7,215.70,1.195000,4.997000,0.157000,5.140300
7,217.19,0.928000,4.975000,0.201000,5.064801
7,218.68,0.666000,4.956000,0.247000,5.006646
7,220.17,0.402000,4.933000,0.295000,4.958137
7,221.65,0.148000,4.907000,0.336000,4.920716
7,223.14,-0.119000,4.877000,0.405000,4.895234
7,224.63,-0.383000,4.846000,0.448000,4.881712
7,226.12,-0.705000,4.788000,0.515000,4.866949
7,227.60,-0.961000,4.741000,0.553000,4.868923
7,229.09,-1.210000,4.692000,0.608000,4.883506
7,230.58,-1.453000,4.646000,0.676000,4.914621
7,232.07,-1.707000,4.585000,0.698000,4.941991
7,233.55,-2.009000,4.504000,0.773000,4.991956
7,235.04,-2.254000,4.430000,0.819000,5.037477
7,236.53,-2.489000,4.355000,0.862000,5.089616
7,238.02,-2.732000,4.287000,0.922000,5.166457
7,239.50,-2.935000,4.217000,0.960000,5.226750
7,240.99,-3.226000,4.111000,1.005000,5.321412
7,242.48,-3.488000,4.005000,1.061000,5.415892
7,243.97,-3.718000,3.907000,1.122000,5.508816
7,245.45,-3.930000,3.809000,1.161000,5.594757
7,246.94,-4.147000,3.709000,1.190000,5.689498
7,248.43,-4.424000,3.562000,1.250000,5.815679
7,249.92,-4.612000,3.444000,1.301000,5.901210
7,251.40,-4.796000,3.332000,1.334000,5.990275
7,252.89,-4.966000,3.213000,1.370000,6.071361
7,254.38,-5.133000,3.102000,1.412000,6.161480
7,255.87,-5.331000,2.956000,1.454000,6.266707
7,257.36,-5.459000,2.837000,1.485000,6.328860
7,258.84,-5.595000,2.730000,1.504000,6.404603
7,260.33,-5.716000,2.613000,1.536000,6.469909
7,261.82,-5.834000,2.491000,1.577000,6.536633
7,263.31,-5.966000,2.337000,1.596000,6.603177
7,264.79,-6.072000,2.218000,1.626000,6.665777
7,266.28,-6.162000,2.094000,1.650000,6.713984
7,267.77,-6.251000,1.965000,1.669000,6.761789
7,269.26,-6.337000,1.844000,1.693000,6.813527
7,270.74,-6.414000,1.681000,1.706000,6.846575
7,272.23,-6.480000,1.558000,1.736000,6.887050
7,273.72,-6.528000,1.440000,1.739000,6.907424
7,275.21,-6.572000,1.324000,1.756000,6.930202
7,276.69,-6.616000,1.195000,1.771000,6.952404
7,278.18,-6.645000,1.041000,1.788000,6.959644
7,279.67,-6.670000,0.923000,1.806000,6.971547
7,281.16,-6.679000,0.794000,1.809000,6.965053
7,282.64,-6.693000,0.674000,1.819000,6.968449
7,284.13,-6.693000,0.561000,1.820000,6.958690
7,285.62,-6.683000,0.391000,1.818000,6.936894
7,287.11,-6.665000,0.277000,1.829000,6.916950
7,288.60,-6.645000,0.169000,1.834000,6.895516
7,290.08,-6.616000,0.053000,1.826000,6.863566
7,291.57,-6.585000,-0.071000,1.808000,6.829065
7,293.06,-6.525000,-0.206000,1.814000,6.775593
7,294.55,-6.479000,-0.304000,1.812000,6.734479
7,296.03,-6.416000,-0.453000,1.807000,6.680982
7,297.52,-6.341000,-0.564000,1.802000,6.616161
7,299.01,-6.243000,-0.699000,1.787000,6.531234
7,300.50,-6.161000,-0.803000,1.770000,6.460312
7,301.98,-6.079000,-0.904000,1.767000,6.394822
7,303.47,-5.961000,-1.041000,1.741000,6.296688
7,304.96,-5.857000,-1.132000,1.728000,6.210625
7,306.45,-5.736000,-1.256000,1.713000,6.116666
7,307.93,-5.623000,-1.344000,1.689000,6.023055
7,309.42,-5.511000,-1.432000,1.666000,5.932731
7,310.91,-5.350000,-1.546000,1.644000,5.806492
7,312.40,-5.214000,-1.634000,1.632000,5.702559
7,313.88,-5.048000,-1.741000,1.597000,5.573490
7,315.37,-4.906000,-1.823000,1.581000,5.467333
7,316.86,-4.760000,-1.911000,1.547000,5.357493
7,318.35,-4.558000,-1.996000,1.522000,5.203447
7,319.83,-4.399000,-2.074000,1.494000,5.087702
7,321.32,-4.177000,-2.161000,1.449000,4.921062
7,322.81,-4.012000,-2.222000,1.440000,4.806977
7,324.30,-3.789000,-2.310000,1.396000,4.652036
7,325.79,-3.605000,-2.370000,1.348000,4.519959
7,327.27,-3.426000,-2.430000,1.320000,4.402815
7,328.76,-3.180000,-2.497000,1.285000,4.242480
7,330.25,-2.982000,-2.547000,1.242000,4.113648
7,331.74,-2.727000,-2.611000,1.210000,3.964587
7,333.22,-2.501000,-2.648000,1.169000,3.825371
7,334.71,-2.299000,-2.697000,1.134000,3.720909
7,336.20,-2.050000,-2.739000,1.083000,3.588525
7,337.69,-1.828000,-2.772000,1.045000,3.481033
7,339.17,-1.548000,-2.815000,0.997000,3.363709
7,340.66,-1.329000,-2.845000,0.948000,3.280087
7,342.15,-1.082000,-2.869000,0.921000,3.201582
7,343.64,-0.807000,-2.895000,0.857000,3.125176
7,345.12,-0.579000,-2.904000,0.817000,3.071798
7,346.61,-0.288000,-2.920000,0.776000,3.035049
7,348.10,-0.054000,-2.933000,0.729000,3.022722
7,349.59,0.249000,-2.937000,0.678000,3.024509
7,351.07,0.501000,-2.934000,0.622000,3.040763
7,352.56,0.737000,-2.934000,0.579000,3.080059
7,354.05,0.965000,-2.934000,0.542000,3.135816
7,355.54,1.208000,-2.916000,0.490000,3.194123
7,357.02,1.507000,-2.904000,0.435000,3.300529
7,358.51,1.732000,-2.887000,0.396000,3.389898
8,0.00,1.979000,-2.860000,0.358000,3.496313
8,1.49,2.211000,-2.835000,0.308000,3.608408
8,2.99,2.430000,-2.812000,0.254000,3.725152
8,4.48,2.713000,-2.773000,0.203000,3.884727
8,5.98,2.951000,-2.746000,0.187000,4.035330
8,7.47,3.005000,-2.727000,0.186000,4.062161
8,8.96,2.906000,-2.717000,0.184000,3.982560
8,10.46,2.903000,-2.713000,0.181000,3.977504
8,11.95,2.916000,-2.703000,0.160000,3.979305
8,13.44,2.913000,-2.698000,0.174000,3.974299
8,14.94,2.917000,-2.705000,0.177000,3.982115
8,16.43,2.923000,-2.703000,0.175000,3.985068
8,17.93,2.920000,-2.699000,0.172000,3.980023
8,19.42,2.915000,-2.701000,0.178000,3.977978
8,20.91,2.918000,-2.700000,0.178000,3.979498
8,22.41,2.918000,-2.698000,0.174000,3.977965
8,23.90,2.920000,-2.706000,0.168000,3.984603
8,25.39,2.921000,-2.701000,0.184000,3.982650
8,26.89,2.917000,-2.706000,0.176000,3.982750
8,28.38,2.919000,-2.699000,0.171000,3.979247
8,29.88,2.913000,-2.705000,0.168000,3.978796
8,31.37,2.919000,-2.706000,0.169000,3.983912
8,32.86,2.918000,-2.709000,0.166000,3.985092
8,34.36,2.919000,-2.697000,0.171000,3.977890
8,35.85,2.916000,-2.706000,0.170000,3.981757
8,37.34,2.915000,-2.698000,0.163000,3.975298
8,38.84,2.917000,-2.709000,0.178000,3.984878
8,40.33,2.915000,-2.704000,0.167000,3.979539
8,41.83,2.919000,-2.700000,0.170000,3.979882
8,43.32,2.913000,-2.705000,0.168000,3.978796
8,44.81,2.912000,-2.697000,0.174000,3.972887
8,46.31,2.921000,-2.701000,0.177000,3.982332
8,47.80,2.918000,-2.706000,0.178000,3.983572
8,49.29,2.921000,-2.703000,0.173000,3.983513
8,50.79,2.915000,-2.701000,0.176000,3.977889
8,52.28,2.920000,-2.706000,0.176000,3.984948
8,53.78,2.914000,-2.701000,0.171000,3.976938
8,55.27,2.910000,-2.702000,0.167000,3.974518
8,56.76,2.914000,-2.706000,0.176000,3.980554
8,58.26,2.915000,-2.698000,0.176000,3.975853
8,59.75,2.894000,-2.690000,0.181000,3.955262
8,61.24,2.812000,-2.660000,0.202000,3.876048
8,62.74,2.782000,-2.599000,0.199000,3.812339
8,64.23,2.732000,-2.539000,0.201000,3.735070
8,65.73,2.711000,-2.513000,0.216000,3.702883
8,67.22,2.703000,-2.508000,0.204000,3.692951
8,68.71,2.704000,-2.510000,0.232000,3.696693
8,70.21,2.696000,-2.505000,0.209000,3.686071
8,71.70,2.703000,-2.507000,0.215000,3.692896
8,73.20,2.703000,-2.500000,0.216000,3.688206
8,74.69,2.698000,-2.508000,0.215000,3.689918
8,76.18,2.703000,-2.515000,0.203000,3.697654
8,77.68,2.716000,-2.502000,0.219000,3.699273
8,79.17,2.706000,-2.509000,0.210000,3.696162
8,80.66,2.705000,-2.508000,0.208000,3.694638
8,82.16,2.708000,-2.509000,0.213000,3.697799
8,83.65,2.700000,-2.499000,0.209000,3.684926
8,85.15,2.702000,-2.507000,0.218000,3.692340
8,86.64,2.700000,-2.504000,0.220000,3.688959
8,88.13,2.704000,-2.508000,0.217000,3.694424
8,89.63,2.701000,-2.511000,0.208000,3.693750
8,91.12,2.702000,-2.499000,0.214000,3.686679
8,92.61,2.718000,-2.505000,0.220000,3.702830
8,94.11,3.013000,-2.498000,0.187000,3.918309
8,95.60,3.096000,-2.472000,0.138000,3.964220
8,97.10,3.136000,-2.452000,0.121000,3.982642
8,98.59,3.120000,-2.444000,0.097000,3.964460
8,100.08,3.142000,-2.437000,0.110000,3.977843
8,101.58,3.366000,-2.412000,0.074000,4.141639
8,103.07,3.722000,-2.346000,0.018000,4.399696
8,104.56,3.970000,-2.288000,-0.020000,4.582166
8,106.06,4.162000,-2.229000,-0.062000,4.721708
8,107.55,4.339000,-2.174000,-0.120000,4.854647
8,109.05,4.540000,-2.111000,-0.147000,5.008945
8,110.54,4.763000,-2.048000,-0.174000,5.187557
8,112.03,4.928000,-1.986000,-0.218000,5.317603
8,113.53,5.123000,-1.914000,-0.263000,5.475189
8,115.02,5.294000,-1.842000,-0.289000,5.612746
8,116.51,5.475000,-1.766000,-0.315000,5.761389
8,118.01,5.662000,-1.682000,-0.363000,5.917697
8,119.50,5.839000,-1.592000,-0.400000,6.065343
8,121.00,6.022000,-1.500000,-0.437000,6.221371
8,122.49,6.174000,-1.414000,-0.480000,6.352013
8,123.98,6.323000,-1.320000,-0.512000,6.479574
8,125.48,6.515000,-1.196000,-0.549000,6.646581
8,126.97,6.658000,-1.097000,-0.589000,6.773426
8,128.46,6.829000,-0.971000,-0.628000,6.926216
8,129.96,6.954000,-0.869000,-0.653000,7.038443
8,131.45,7.107000,-0.733000,-0.686000,7.177558
8,132.95,7.232000,-0.623000,-0.721000,7.294504
8,134.44,7.342000,-0.505000,-0.752000,7.397668
8,135.93,7.475000,-0.355000,-0.785000,7.524485
8,137.43,7.572000,-0.234000,-0.809000,7.618689
8,138.92,7.682000,-0.073000,-0.833000,7.727376
8,140.41,7.766000,0.062000,-0.858000,7.813499
8,141.91,7.831000,0.174000,-0.873000,7.881432
8,143.40,7.901000,0.314000,-0.884000,7.956498
8,144.90,7.981000,0.482000,-0.916000,8.047841
8,146.39,8.019000,0.609000,-0.939000,8.096725
8,147.88,8.057000,0.752000,-0.956000,8.148294
8,149.38,8.093000,0.873000,-0.957000,8.196013
8,150.87,8.102000,1.003000,-0.975000,8.221863
8,152.37,8.121000,1.175000,-0.990000,8.265069
8,153.86,8.121000,1.315000,-0.996000,8.286850
8,155.35,8.129000,1.448000,-1.002000,8.317533
8,156.85,8.111000,1.579000,-0.998000,8.323315
8,158.34,8.076000,1.713000,-1.007000,8.316862
8,159.83,8.036000,1.879000,-1.005000,8.313721
8,161.33,7.999000,2.013000,-0.995000,8.308200
8,162.82,7.958000,2.138000,-0.988000,8.299214
8,164.32,7.888000,2.260000,-0.982000,8.263926
8,165.81,7.825000,2.399000,-0.988000,8.243905
8,167.30,7.734000,2.555000,-0.978000,8.203613
8,168.80,7.641000,2.680000,-0.972000,8.155493
8,170.29,7.544000,2.799000,-0.950000,8.102397
8,171.78,7.440000,2.912000,-0.936000,8.044218
8,173.28,7.338000,3.037000,-0.922000,7.994979
8,174.77,7.191000,3.170000,-0.903000,7.910423
8,176.27,7.061000,3.279000,-0.890000,7.835921
8,177.76,6.930000,3.383000,-0.874000,7.761022
8,179.25,6.790000,3.478000,-0.844000,7.675475
8,180.75,6.634000,3.588000,-0.818000,7.586358
8,182.24,6.444000,3.706000,-0.781000,7.474592
8,183.73,6.284000,3.800000,-0.764000,7.383248
8,185.23,6.109000,3.881000,-0.740000,7.275276
8,186.72,5.938000,3.969000,-0.703000,7.176839
8,188.22,5.748000,4.053000,-0.675000,7.065546
8,189.71,5.494000,4.155000,-0.627000,6.916733
8,191.20,5.285000,4.230000,-0.590000,6.795015
8,192.70,5.086000,4.293000,-0.559000,6.679051
8,194.19,4.873000,4.356000,-0.525000,6.557171
8,195.68,4.664000,4.421000,-0.476000,6.443967
8,197.18,4.386000,4.489000,-0.433000,6.290915
8,198.67,4.161000,4.528000,-0.399000,6.162459
8,200.17,3.933000,4.575000,-0.361000,6.043959
8,201.66,3.692000,4.618000,-0.319000,5.921026
8,203.15,3.453000,4.653000,-0.280000,5.801036
8,204.65,3.146000,4.683000,-0.224000,5.646059
8,206.14,2.913000,4.715000,-0.171000,5.544911
8,207.63,2.652000,4.733000,-0.126000,5.426810
8,209.13,2.426000,4.754000,-0.090000,5.337986
8,210.62,2.168000,4.755000,-0.046000,5.226123
8,212.12,1.860000,4.771000,0.004000,5.120748
8,213.61,1.610000,4.765000,0.053000,5.029924
8,215.10,1.343000,4.761000,0.102000,4.947845
8,216.60,1.091000,4.749000,0.152000,4.875078
8,218.09,0.832000,4.737000,0.192000,4.813342
8,219.59,0.576000,4.720000,0.241000,4.761119
8,221.08,0.335000,4.702000,0.285000,4.722526
8,222.57,0.074000,4.671000,0.324000,4.682808
8,224.07,-0.173000,4.643000,0.380000,4.661736
8,225.56,-0.422000,4.606000,0.439000,4.646078
8,227.05,-0.670000,4.565000,0.478000,4.638600
8,228.55,-0.900000,4.523000,0.511000,4.639898
8,230.04,-1.137000,4.475000,0.579000,4.653347
8,231.54,-1.441000,4.408000,0.638000,4.681238
8,233.03,-1.680000,4.348000,0.656000,4.707211
8,234.52,-1.916000,4.295000,0.711000,4.756427
8,236.02,-2.143000,4.224000,0.775000,4.799505
8,237.51,-2.365000,4.152000,0.807000,4.845986
8,239.00,-2.639000,4.067000,0.868000,4.925265
8,240.50,-2.862000,3.987000,0.903000,4.990253
8,241.99,-3.086000,3.899000,0.947000,5.061858
8,243.49,-3.343000,3.797000,1.003000,5.157409
8,244.98,-3.553000,3.701000,1.042000,5.235167
8,246.47,-3.812000,3.577000,1.094000,5.340703
8,247.97,-4.017000,3.482000,1.124000,5.433598
8,249.46,-4.214000,3.368000,1.175000,5.521037
8,250.95,-4.395000,3.258000,1.206000,5.602234
8,252.45,-4.563000,3.151000,1.245000,5.683291
8,253.94,-4.769000,3.016000,1.288000,5.787794
8,255.44,-4.909000,2.904000,1.327000,5.855974
8,256.93,-5.050000,2.780000,1.365000,5.924029
8,258.42,-5.177000,2.685000,1.382000,5.993370
8,259.92,-5.298000,2.577000,1.418000,6.059741
8,261.41,-5.444000,2.440000,1.438000,6.136659
8,262.90,-5.543000,2.332000,1.472000,6.191111
